Date,Temperature,Humidity,WeatherCondition
2020-08-25,18.3,100.0,Rainy
2020-08-26,18.7,83.7,Sunny
2020-08-27,23.5,100.0,Rainy
2020-08-28,21.9,85.2,Rainy
2020-08-29,17.2,77.9,Cloudy
2020-08-30,21.4,84.6,Rainy
2020-08-31,24.9,88.2,Rainy
2020-09-01,22.1,100.0,Rainy
2020-09-02,22.2,78.1,Sunny
2020-09-03,22.3,91.8,Rainy
2020-09-04,19.3,100.0,Cloudy
2020-09-05,24.1,86.6,Rainy
2020-09-06,19.8,83.6,Cloudy
2020-09-07,22.1,100.0,Rainy
2020-09-08,24.5,82.3,Rainy
2020-09-09,23.6,85.9,Cloudy
2020-09-10,30.4,75.0,Rainy
2020-09-11,19.1,54.9,Cloudy
2020-09-12,21.5,99.4,Rainy
2020-09-13,31.3,92.4,Rainy
2020-09-14,23.1,100.0,Rainy
2020-09-15,25.5,96.4,Rainy
2020-09-16,21.6,75.0,Rainy
2020-09-17,25.3,100.0,Rainy
2020-09-18,19.2,97.6,Rainy
2020-09-19,14.7,100.0,Rainy
2020-09-20,21.6,86.6,Rainy
2020-09-21,24.1,82.7,Cloudy
2020-09-22,22.1,77.2,Sunny
2020-09-23,22.2,63.3,Cloudy
2020-09-24,16.7,97.9,Rainy
2020-09-25,18.7,100.0,Rainy
2020-09-26,24.0,100.0,Rainy
2020-09-27,20.3,74.1,Cloudy
2020-09-28,17.6,100.0,Rainy
2020-09-29,24.2,89.5,Rainy
2020-09-30,16.4,99.2,Rainy
2020-10-01,20.7,75.0,Rainy
2020-10-02,19.3,75.7,Cloudy
2020-10-03,13.3,75.0,Rainy
2020-10-04,25.2,47.4,Sunny
2020-10-05,19.0,75.0,Rainy
2020-10-06,21.5,62.2,Cloudy
2020-10-07,20.0,56.1,Sunny
2020-10-08,17.9,72.3,Sunny
2020-10-09,17.1,63.8,Sunny
2020-10-10,22.3,49.8,Cloudy
2020-10-11,24.0,45.0,Sunny
2020-10-12,17.8,55.2,Cloudy
2020-10-13,15.2,56.5,Sunny
2020-10-14,17.8,45.5,Cloudy
2020-10-15,23.4,70.1,Sunny
2020-10-16,23.1,75.0,Rainy
2020-10-17,22.1,70.9,Cloudy
2020-10-18,26.3,75.0,Rainy
2020-10-19,21.5,70.6,Cloudy
2020-10-20,21.4,49.0,Cloudy
2020-10-21,27.0,51.0,Cloudy
2020-10-22,22.3,64.7,Sunny
2020-10-23,21.3,51.1,Cloudy
2020-10-24,23.3,77.1,Rainy
2020-10-25,23.9,49.0,Sunny
2020-10-26,22.5,49.4,Sunny
2020-10-27,16.7,51.4,Sunny
2020-10-28,22.8,51.0,Sunny
2020-10-29,19.1,52.0,Sunny
2020-10-30,21.5,54.6,Sunny
2020-10-31,27.0,64.4,Cloudy
2020-11-01,26.1,77.9,Sunny
2020-11-02,16.0,82.7,Rainy
2020-11-03,21.1,56.0,Sunny
2020-11-04,23.5,68.3,Sunny
2020-11-05,18.7,42.8,Cloudy
2020-11-06,20.4,75.3,Rainy
2020-11-07,24.1,54.7,Sunny
2020-11-08,21.6,66.0,Sunny
2020-11-09,28.6,54.1,Cloudy
2020-11-10,22.1,46.2,Sunny
2020-11-11,23.8,68.0,Sunny
2020-11-12,23.0,54.1,Sunny
2020-11-13,21.7,56.2,Sunny
2020-11-14,21.3,75.0,Rainy
2020-11-15,22.9,48.0,Sunny
2020-11-16,22.7,64.9,Sunny
2020-11-17,22.3,49.6,Sunny
2020-11-18,26.8,54.3,Sunny
2020-11-19,23.5,67.5,Sunny
2020-11-20,19.0,65.2,Sunny
2020-11-21,21.1,66.4,Sunny
2020-11-22,23.4,48.3,Cloudy
2020-11-23,18.0,75.0,Rainy
2020-11-24,21.4,68.4,Cloudy
2020-11-25,16.3,54.5,Sunny
2020-11-26,21.8,64.5,Sunny
2020-11-27,18.5,62.3,Sunny
2020-11-28,28.5,61.9,Sunny
2020-11-29,24.7,58.7,Sunny
2020-11-30,29.5,57.2,Cloudy
2020-12-01,21.7,57.1,Sunny
2020-12-02,16.1,54.1,Cloudy
2020-12-03,19.8,54.9,Sunny
2020-12-04,17.7,60.7,Cloudy
2020-12-05,17.9,76.5,Rainy
2020-12-06,24.5,68.2,Sunny
2020-12-07,21.2,80.5,Sunny
2020-12-08,22.3,55.8,Sunny
2020-12-09,15.3,60.1,Cloudy
2020-12-10,26.1,70.2,Sunny
2020-12-11,25.6,53.1,Sunny
2020-12-12,22.2,70.3,Sunny
2020-12-13,26.6,64.8,Sunny
2020-12-14,22.1,67.2,Sunny
2020-12-15,19.3,59.6,Sunny
2020-12-16,19.5,71.0,Cloudy
2020-12-17,21.0,65.3,Sunny
2020-12-18,22.6,64.5,Cloudy
2020-12-19,18.8,73.0,Cloudy
2020-12-20,16.0,88.4,Rainy
2020-12-21,22.2,55.2,Sunny
2020-12-22,23.7,76.3,Rainy
2020-12-23,18.1,53.4,Cloudy
2020-12-24,22.8,59.6,Sunny
2020-12-25,21.2,77.5,Rainy
2020-12-26,21.5,51.3,Sunny
2020-12-27,24.9,100.0,Rainy
2020-12-28,22.7,52.8,Sunny
2020-12-29,21.9,75.0,Rainy
2020-12-30,18.6,63.5,Sunny
2020-12-31,21.0,41.3,Sunny
2021-01-01,23.6,52.7,Cloudy
2021-01-02,19.1,64.5,Sunny
2021-01-03,21.4,49.7,Cloudy
2021-01-04,19.5,68.8,Sunny
2021-01-05,21.7,61.5,Sunny
2021-01-06,21.4,52.3,Sunny
2021-01-07,25.5,75.0,Cloudy
2021-01-08,19.5,57.5,Sunny
2021-01-09,27.6,60.3,Cloudy
2021-01-10,16.5,75.0,Rainy
2021-01-11,25.3,54.3,Sunny
2021-01-12,11.5,86.6,Rainy
2021-01-13,22.0,66.8,Cloudy
2021-01-14,26.0,82.1,Cloudy
2021-01-15,27.7,51.2,Sunny
2021-01-16,20.5,53.8,Cloudy
2021-01-17,24.2,64.5,Cloudy
2021-01-18,17.6,56.2,Sunny
2021-01-19,22.4,68.7,Cloudy
2021-01-20,18.1,42.3,Sunny
2021-01-21,25.4,58.5,Sunny
2021-01-22,22.1,75.0,Rainy
2021-01-23,20.9,46.8,Cloudy
2021-01-24,28.7,50.6,Sunny
2021-01-25,24.9,56.9,Sunny
2021-01-26,19.8,59.0,Cloudy
2021-01-27,23.3,71.7,Sunny
2021-01-28,16.9,75.0,Rainy
2021-01-29,25.2,49.2,Sunny
2021-01-30,21.9,41.1,Cloudy
2021-01-31,15.7,75.0,Rainy
2021-02-01,17.6,70.2,Sunny
2021-02-02,20.3,49.0,Cloudy
2021-02-03,22.3,69.7,Sunny
2021-02-04,18.5,75.8,Sunny
2021-02-05,28.5,41.4,Sunny
2021-02-06,20.6,47.0,Cloudy
2021-02-07,18.7,56.9,Sunny
2021-02-08,21.2,73.7,Cloudy
2021-02-09,23.4,67.9,Cloudy
2021-02-10,23.6,56.7,Sunny
2021-02-11,19.8,51.2,Sunny
2021-02-12,22.9,56.4,Cloudy
2021-02-13,25.1,59.8,Cloudy
2021-02-14,18.1,75.5,Rainy
2021-02-15,22.4,75.0,Rainy
2021-02-16,21.4,50.6,Sunny
2021-02-17,17.4,80.6,Rainy
2021-02-18,20.2,65.0,Sunny
2021-02-19,23.5,74.1,Cloudy
2021-02-20,20.3,56.4,Sunny
2021-02-21,16.6,70.9,Cloudy
2021-02-22,26.2,46.5,Sunny
2021-02-23,18.8,75.0,Rainy
2021-02-24,26.2,67.7,Sunny
2021-02-25,20.5,75.0,Rainy
2021-02-26,22.2,69.7,Sunny
2021-02-27,19.2,77.6,Rainy
2021-02-28,18.9,82.4,Rainy
2021-03-01,33.2,75.0,Rainy
2021-03-02,30.7,48.2,Sunny
2021-03-03,24.9,54.2,Sunny
2021-03-04,24.4,50.6,Sunny
2021-03-05,30.4,59.0,Sunny
2021-03-06,26.2,43.8,Sunny
2021-03-07,27.0,35.4,Sunny
2021-03-08,27.3,64.7,Sunny
2021-03-09,29.4,59.9,Cloudy
2021-03-10,23.2,75.0,Rainy
2021-03-11,25.4,43.2,Sunny
2021-03-12,28.9,76.3,Rainy
2021-03-13,28.4,57.8,Cloudy
2021-03-14,25.6,58.6,Sunny
2021-03-15,34.2,42.1,Cloudy
2021-03-16,31.3,57.2,Sunny
2021-03-17,25.5,72.0,Sunny
2021-03-18,31.7,49.9,Sunny
2021-03-19,23.7,45.3,Cloudy
2021-03-20,26.4,56.2,Sunny
2021-03-21,26.4,61.2,Sunny
2021-03-22,26.7,47.1,Sunny
2021-03-23,27.2,45.1,Sunny
2021-03-24,28.4,49.5,Sunny
2021-03-25,24.7,83.1,Rainy
2021-03-26,27.6,48.3,Sunny
2021-03-27,30.9,56.2,Cloudy
2021-03-28,24.5,42.8,Sunny
2021-03-29,34.3,58.2,Cloudy
2021-03-30,21.8,47.6,Cloudy
2021-03-31,22.8,69.0,Cloudy
2021-04-01,30.7,61.2,Sunny
2021-04-02,29.9,35.7,Sunny
2021-04-03,27.3,27.0,Cloudy
2021-04-04,24.9,75.0,Rainy
2021-04-05,31.4,62.7,Sunny
2021-04-06,34.3,36.1,Sunny
2021-04-07,28.7,75.0,Rainy
2021-04-08,27.2,36.6,Sunny
2021-04-09,26.5,48.7,Sunny
2021-04-10,24.2,54.4,Sunny
2021-04-11,30.5,57.5,Sunny
2021-04-12,25.1,67.3,Cloudy
2021-04-13,25.3,58.1,Cloudy
2021-04-14,22.5,52.6,Sunny
2021-04-15,29.0,41.9,Cloudy
2021-04-16,30.2,42.9,Sunny
2021-04-17,27.8,53.1,Sunny
2021-04-18,27.5,43.6,Sunny
2021-04-19,20.6,75.0,Rainy
2021-04-20,30.9,63.6,Cloudy
2021-04-21,29.5,47.7,Cloudy
2021-04-22,28.7,33.5,Sunny
2021-04-23,26.3,55.1,Sunny
2021-04-24,23.7,33.3,Sunny
2021-04-25,26.1,23.8,Cloudy
2021-04-26,26.5,48.5,Sunny
2021-04-27,24.0,47.2,Sunny
2021-04-28,27.8,64.1,Cloudy
2021-04-29,23.8,59.0,Cloudy
2021-04-30,26.7,44.0,Sunny
2021-05-01,21.2,53.4,Sunny
2021-05-02,23.1,39.6,Cloudy
2021-05-03,23.5,40.0,Sunny
2021-05-04,27.9,75.0,Rainy
2021-05-05,26.9,37.3,Sunny
2021-05-06,32.5,38.7,Cloudy
2021-05-07,25.5,45.2,Cloudy
2021-05-08,21.8,59.9,Sunny
2021-05-09,22.5,56.2,Cloudy
2021-05-10,29.8,53.9,Cloudy
2021-05-11,30.1,29.7,Cloudy
2021-05-12,28.7,40.0,Sunny
2021-05-13,27.3,35.9,Sunny
2021-05-14,25.4,51.9,Sunny
2021-05-15,30.9,56.6,Sunny
2021-05-16,29.4,42.2,Sunny
2021-05-17,27.8,46.4,Cloudy
2021-05-18,24.7,56.6,Sunny
2021-05-19,31.2,47.4,Cloudy
2021-05-20,28.1,52.1,Sunny
2021-05-21,24.3,64.2,Sunny
2021-05-22,22.9,77.9,Rainy
2021-05-23,28.4,43.0,Sunny
2021-05-24,28.2,67.0,Cloudy
2021-05-25,27.0,49.3,Cloudy
2021-05-26,30.7,32.6,Sunny
2021-05-27,25.0,75.0,Rainy
2021-05-28,29.5,50.1,Sunny
2021-05-29,29.7,54.6,Sunny
2021-05-30,27.3,50.7,Sunny
2021-05-31,25.9,58.2,Sunny
2021-06-01,20.4,90.1,Rainy
2021-06-02,22.8,75.0,Rainy
2021-06-03,17.3,100.0,Rainy
2021-06-04,25.2,85.8,Cloudy
2021-06-05,20.7,79.9,Cloudy
2021-06-06,21.2,81.0,Rainy
2021-06-07,23.6,81.2,Sunny
2021-06-08,23.7,91.1,Cloudy
2021-06-09,25.7,99.8,Rainy
2021-06-10,23.4,94.7,Sunny
2021-06-11,15.0,69.1,Cloudy
2021-06-12,22.7,100.0,Rainy
2021-06-13,25.5,79.7,Cloudy
2021-06-14,30.4,75.3,Cloudy
2021-06-15,17.9,97.2,Rainy
2021-06-16,22.8,77.1,Rainy
2021-06-17,23.1,90.9,Rainy
2021-06-18,21.2,79.6,Rainy
2021-06-19,23.1,95.4,Cloudy
2021-06-20,19.4,97.7,Rainy
2021-06-21,17.9,67.6,Cloudy
2021-06-22,16.5,100.0,Rainy
2021-06-23,23.2,80.5,Rainy
2021-06-24,20.1,80.6,Cloudy
2021-06-25,20.7,100.0,Rainy
2021-06-26,21.6,81.9,Cloudy
2021-06-27,26.8,86.9,Cloudy
2021-06-28,20.3,100.0,Cloudy
2021-06-29,24.0,86.0,Sunny
2021-06-30,25.3,100.0,Rainy
2021-07-01,22.2,78.8,Rainy
2021-07-02,23.1,94.6,Rainy
2021-07-03,18.7,93.6,Rainy
2021-07-04,25.1,94.6,Cloudy
2021-07-05,22.7,83.6,Rainy
2021-07-06,20.8,87.4,Rainy
2021-07-07,21.2,91.6,Rainy
2021-07-08,22.8,79.6,Cloudy
2021-07-09,17.3,89.1,Rainy
2021-07-10,19.1,100.0,Rainy
2021-07-11,25.9,98.1,Cloudy
2021-07-12,24.8,76.6,Cloudy
2021-07-13,23.0,88.1,Rainy
2021-07-14,20.2,95.4,Sunny
2021-07-15,24.7,79.1,Sunny
2021-07-16,26.5,73.7,Sunny
2021-07-17,20.8,79.1,Rainy
2021-07-18,19.8,85.8,Rainy
2021-07-19,24.3,79.1,Cloudy
2021-07-20,24.7,73.3,Cloudy
2021-07-21,24.4,79.2,Sunny
2021-07-22,24.8,100.0,Rainy
2021-07-23,17.3,95.8,Rainy
2021-07-24,21.1,97.7,Rainy
2021-07-25,18.2,97.1,Rainy
2021-07-26,16.7,88.0,Rainy
2021-07-27,24.3,96.8,Rainy
2021-07-28,25.6,69.2,Cloudy
2021-07-29,18.6,100.0,Rainy
2021-07-30,25.6,93.5,Rainy
2021-07-31,18.5,92.4,Rainy
2021-08-01,20.8,95.3,Rainy
2021-08-02,26.1,90.7,Cloudy
2021-08-03,26.3,97.8,Rainy
2021-08-04,21.5,76.0,Cloudy
2021-08-05,25.1,94.2,Rainy
2021-08-06,27.1,85.9,Cloudy
2021-08-07,25.0,55.1,Cloudy
2021-08-08,17.9,79.4,Rainy
2021-08-09,18.9,100.0,Rainy
2021-08-10,20.6,96.9,Rainy
2021-08-11,23.8,100.0,Rainy
2021-08-12,24.9,87.4,Cloudy
2021-08-13,32.8,69.7,Sunny
2021-08-14,21.6,100.0,Rainy
2021-08-15,17.3,80.1,Rainy
2021-08-16,24.0,90.8,Rainy
2021-08-17,19.1,100.0,Rainy
2021-08-18,23.7,78.2,Cloudy
2021-08-19,21.2,98.7,Rainy
2021-08-20,27.2,79.1,Cloudy
2021-08-21,30.2,81.6,Cloudy
2021-08-22,24.0,79.9,Sunny
2021-08-23,22.9,100.0,Rainy
2021-08-24,24.9,58.5,Cloudy
2021-08-25,29.0,73.7,Cloudy
2021-08-26,21.5,83.1,Rainy
2021-08-27,20.7,88.2,Cloudy
2021-08-28,23.4,89.9,Sunny
2021-08-29,25.6,95.1,Rainy
2021-08-30,19.4,87.1,Cloudy
2021-08-31,26.9,68.7,Cloudy
2021-09-01,19.1,73.0,Cloudy
2021-09-02,23.4,94.0,Cloudy
2021-09-03,25.5,98.7,Rainy
2021-09-04,19.2,85.9,Rainy
2021-09-05,15.8,77.4,Rainy
2021-09-06,19.3,100.0,Rainy
2021-09-07,17.7,90.4,Rainy
2021-09-08,19.5,75.0,Rainy
2021-09-09,22.6,76.0,Cloudy
2021-09-10,16.1,80.2,Rainy
2021-09-11,30.9,93.9,Rainy
2021-09-12,19.4,100.0,Rainy
2021-09-13,22.0,83.7,Rainy
2021-09-14,21.5,90.6,Rainy
2021-09-15,22.9,100.0,Rainy
2021-09-16,23.2,83.2,Rainy
2021-09-17,16.8,100.0,Rainy
2021-09-18,20.1,89.3,Rainy
2021-09-19,18.3,100.0,Rainy
2021-09-20,31.3,84.4,Sunny
2021-09-21,19.6,100.0,Rainy
2021-09-22,18.6,87.5,Rainy
2021-09-23,27.1,95.3,Rainy
2021-09-24,24.5,77.1,Cloudy
2021-09-25,24.9,82.5,Rainy
2021-09-26,29.8,82.6,Cloudy
2021-09-27,18.0,79.5,Cloudy
2021-09-28,22.4,66.8,Cloudy
2021-09-29,20.0,100.0,Rainy
2021-09-30,18.0,86.0,Rainy
2021-10-01,19.4,68.5,Cloudy
2021-10-02,22.6,59.6,Cloudy
2021-10-03,27.1,75.5,Cloudy
2021-10-04,20.1,59.0,Sunny
2021-10-05,16.4,75.2,Rainy
2021-10-06,18.3,64.5,Cloudy
2021-10-07,20.8,65.4,Cloudy
2021-10-08,19.9,75.0,Rainy
2021-10-09,22.8,80.4,Sunny
2021-10-10,23.3,55.3,Sunny
2021-10-11,19.2,75.0,Rainy
2021-10-12,19.4,51.1,Sunny
2021-10-13,21.8,75.0,Rainy
2021-10-14,17.9,86.6,Rainy
2021-10-15,20.7,68.1,Sunny
2021-10-16,18.7,85.6,Cloudy
2021-10-17,20.8,62.3,Sunny
2021-10-18,23.3,52.8,Cloudy
2021-10-19,18.9,57.3,Sunny
2021-10-20,21.8,49.3,Sunny
2021-10-21,21.6,43.0,Sunny
2021-10-22,24.6,64.8,Cloudy
2021-10-23,21.2,56.8,Cloudy
2021-10-24,20.7,69.6,Sunny
2021-10-25,24.0,76.5,Cloudy
2021-10-26,14.5,84.0,Rainy
2021-10-27,25.0,46.7,Cloudy
2021-10-28,17.6,53.3,Cloudy
2021-10-29,26.8,53.5,Sunny
2021-10-30,30.0,61.0,Sunny
2021-10-31,22.3,54.1,Sunny
2021-11-01,21.5,75.0,Rainy
2021-11-02,22.7,61.2,Sunny
2021-11-03,20.3,59.2,Sunny
2021-11-04,20.6,59.7,Sunny
2021-11-05,18.8,59.5,Cloudy
2021-11-06,22.4,53.1,Sunny
2021-11-07,26.0,60.2,Sunny
2021-11-08,19.8,77.1,Sunny
2021-11-09,18.1,73.1,Sunny
2021-11-10,21.2,75.0,Rainy
2021-11-11,21.2,53.3,Cloudy
2021-11-12,23.2,46.2,Cloudy
2021-11-13,21.9,59.4,Sunny
2021-11-14,25.3,69.4,Sunny
2021-11-15,20.1,57.0,Cloudy
2021-11-16,19.2,75.0,Rainy
2021-11-17,22.4,75.0,Rainy
2021-11-18,21.5,65.3,Sunny
2021-11-19,24.1,67.8,Sunny
2021-11-20,26.4,73.4,Sunny
2021-11-21,22.9,60.3,Sunny
2021-11-22,23.3,63.3,Cloudy
2021-11-23,21.9,51.5,Sunny
2021-11-24,21.4,72.5,Sunny
2021-11-25,20.3,60.3,Sunny
2021-11-26,21.0,63.2,Sunny
2021-11-27,16.5,78.2,Rainy
2021-11-28,21.8,62.5,Cloudy
2021-11-29,23.5,50.2,Sunny
2021-11-30,19.9,62.4,Sunny
2021-12-01,17.3,50.7,Cloudy
2021-12-02,25.0,57.0,Sunny
2021-12-03,24.3,55.9,Sunny
2021-12-04,17.1,65.6,Sunny
2021-12-05,22.0,59.1,Cloudy
2021-12-06,25.4,46.3,Sunny
2021-12-07,25.2,63.2,Cloudy
2021-12-08,11.6,86.0,Rainy
2021-12-09,27.9,66.9,Sunny
2021-12-10,21.5,91.1,Rainy
2021-12-11,22.7,50.6,Cloudy
2021-12-12,21.6,52.1,Sunny
2021-12-13,25.6,50.6,Sunny
2021-12-14,25.5,52.3,Sunny
2021-12-15,22.4,95.6,Rainy
2021-12-16,19.2,74.8,Sunny
2021-12-17,23.0,72.4,Cloudy
2021-12-18,20.2,48.9,Cloudy
2021-12-19,20.4,75.0,Rainy
2021-12-20,27.3,62.0,Cloudy
2021-12-21,17.6,71.9,Cloudy
2021-12-22,21.8,87.2,Sunny
2021-12-23,17.4,75.0,Rainy
2021-12-24,18.2,68.8,Sunny
2021-12-25,16.2,58.5,Sunny
2021-12-26,23.3,75.0,Rainy
2021-12-27,25.9,50.5,Cloudy
2021-12-28,21.5,72.5,Sunny
2021-12-29,17.5,81.9,Rainy
2021-12-30,19.1,75.0,Rainy
2021-12-31,26.0,40.7,Sunny
2022-01-01,26.0,60.7,Sunny
2022-01-02,21.8,58.2,Sunny
2022-01-03,19.9,53.1,Cloudy
2022-01-04,20.4,73.5,Sunny
2022-01-05,17.0,57.6,Sunny
2022-01-06,22.9,64.8,Cloudy
2022-01-07,15.1,63.0,Sunny
2022-01-08,24.1,67.4,Sunny
2022-01-09,20.2,49.0,Cloudy
2022-01-10,25.5,52.2,Cloudy
2022-01-11,21.1,49.7,Sunny
2022-01-12,23.6,46.6,Cloudy
2022-01-13,21.9,52.2,Sunny
2022-01-14,25.3,60.4,Cloudy
2022-01-15,25.6,41.1,Sunny
2022-01-16,23.6,75.0,Rainy
2022-01-17,19.7,55.5,Sunny
2022-01-18,24.2,50.7,Sunny
2022-01-19,29.5,77.4,Cloudy
2022-01-20,21.2,39.7,Sunny
2022-01-21,28.3,55.7,Sunny
2022-01-22,23.4,59.0,Cloudy
2022-01-23,26.7,67.6,Sunny
2022-01-24,24.4,51.6,Sunny
2022-01-25,24.6,52.7,Sunny
2022-01-26,18.2,71.5,Cloudy
2022-01-27,15.9,92.0,Rainy
2022-01-28,22.0,65.6,Sunny
2022-01-29,16.7,49.1,Cloudy
2022-01-30,25.3,37.3,Sunny
2022-01-31,18.6,59.9,Cloudy
2022-02-01,21.8,59.5,Sunny
2022-02-02,26.9,70.8,Cloudy
2022-02-03,22.7,67.3,Sunny
2022-02-04,23.2,58.8,Sunny
2022-02-05,21.2,62.8,Cloudy
2022-02-06,19.0,50.7,Sunny
2022-02-07,19.4,53.6,Cloudy
2022-02-08,20.9,88.8,Rainy
2022-02-09,14.2,75.0,Rainy
2022-02-10,25.6,70.4,Sunny
2022-02-11,24.2,78.2,Sunny
2022-02-12,28.3,47.9,Cloudy
2022-02-13,28.0,60.1,Sunny
2022-02-14,24.5,61.7,Sunny
2022-02-15,19.6,75.0,Rainy
2022-02-16,23.3,39.9,Sunny
2022-02-17,22.5,51.7,Sunny
2022-02-18,23.4,57.2,Sunny
2022-02-19,24.7,57.7,Cloudy
2022-02-20,19.5,92.1,Rainy
2022-02-21,21.8,67.7,Sunny
2022-02-22,19.8,75.0,Rainy
2022-02-23,27.9,59.6,Cloudy
2022-02-24,25.3,70.7,Sunny
2022-02-25,24.6,59.8,Cloudy
2022-02-26,17.8,57.7,Cloudy
2022-02-27,22.4,55.8,Cloudy
2022-02-28,25.1,52.6,Cloudy
2022-03-01,26.0,44.9,Sunny
2022-03-02,27.6,39.3,Sunny
2022-03-03,31.1,64.4,Sunny
2022-03-04,27.9,49.1,Cloudy
2022-03-05,26.6,42.4,Cloudy
2022-03-06,34.3,52.8,Cloudy
2022-03-07,25.2,62.4,Cloudy
2022-03-08,24.7,75.0,Rainy
2022-03-09,29.9,48.8,Sunny
2022-03-10,30.1,64.7,Sunny
2022-03-11,23.9,45.3,Sunny
2022-03-12,33.3,72.7,Sunny
2022-03-13,28.7,53.0,Sunny
2022-03-14,27.2,45.4,Sunny
2022-03-15,28.1,62.1,Sunny
2022-03-16,26.8,44.0,Sunny
2022-03-17,26.6,39.8,Cloudy
2022-03-18,32.0,40.5,Cloudy
2022-03-19,25.3,51.3,Sunny
2022-03-20,32.4,37.3,Sunny
2022-03-21,28.9,47.7,Sunny
2022-03-22,24.2,47.1,Sunny
2022-03-23,25.7,56.6,Cloudy
2022-03-24,29.8,59.4,Sunny
2022-03-25,33.2,45.3,Cloudy
2022-03-26,29.7,37.8,Sunny
2022-03-27,26.8,30.9,Sunny
2022-03-28,31.6,51.5,Sunny
2022-03-29,29.7,54.0,Sunny
2022-03-30,30.5,46.6,Cloudy
2022-03-31,27.1,53.1,Sunny
2022-04-01,28.6,69.7,Sunny
2022-04-02,24.1,46.5,Cloudy
2022-04-03,37.8,55.4,Sunny
2022-04-04,29.1,63.7,Sunny
2022-04-05,30.4,39.4,Cloudy
2022-04-06,24.9,75.0,Rainy
2022-04-07,30.0,32.8,Cloudy
2022-04-08,31.2,51.0,Sunny
2022-04-09,27.2,32.9,Sunny
2022-04-10,30.3,40.9,Cloudy
2022-04-11,23.3,75.0,Rainy
2022-04-12,24.6,60.3,Sunny
2022-04-13,25.4,44.8,Cloudy
2022-04-14,28.6,34.4,Cloudy
2022-04-15,24.3,50.3,Sunny
2022-04-16,26.6,52.9,Sunny
2022-04-17,28.5,43.0,Cloudy
2022-04-18,33.3,77.9,Sunny
2022-04-19,34.6,63.1,Cloudy
2022-04-20,30.3,45.2,Cloudy
2022-04-21,29.2,54.1,Cloudy
2022-04-22,24.8,60.2,Cloudy
2022-04-23,31.1,40.5,Cloudy
2022-04-24,26.1,36.5,Sunny
2022-04-25,25.1,61.8,Cloudy
2022-04-26,32.3,75.0,Rainy
2022-04-27,29.0,47.1,Cloudy
2022-04-28,30.8,46.9,Sunny
2022-04-29,29.9,75.0,Rainy
2022-04-30,27.7,67.3,Sunny
2022-05-01,28.1,58.9,Cloudy
2022-05-02,33.8,46.5,Sunny
2022-05-03,24.9,75.0,Rainy
2022-05-04,27.0,43.7,Sunny
2022-05-05,26.1,75.0,Rainy
2022-05-06,24.8,45.0,Sunny
2022-05-07,26.7,17.8,Cloudy
2022-05-08,33.2,51.2,Sunny
2022-05-09,27.4,56.5,Sunny
2022-05-10,28.6,42.2,Cloudy
2022-05-11,28.5,37.8,Sunny
2022-05-12,28.7,45.4,Sunny
2022-05-13,27.6,36.4,Sunny
2022-05-14,20.9,56.7,Cloudy
2022-05-15,29.8,51.5,Sunny
2022-05-16,27.8,42.1,Sunny
2022-05-17,27.4,55.9,Sunny
2022-05-18,23.5,29.5,Sunny
2022-05-19,24.2,53.7,Cloudy
2022-05-20,26.7,28.8,Cloudy
2022-05-21,27.9,44.8,Sunny
2022-05-22,30.4,63.5,Sunny
2022-05-23,33.8,50.5,Sunny
2022-05-24,29.0,69.2,Cloudy
2022-05-25,31.5,34.7,Sunny
2022-05-26,31.9,49.8,Cloudy
2022-05-27,27.6,44.7,Cloudy
2022-05-28,28.9,75.0,Rainy
2022-05-29,25.8,41.0,Sunny
2022-05-30,26.9,37.8,Cloudy
2022-05-31,26.2,79.7,Rainy
2022-06-01,20.1,100.0,Rainy
2022-06-02,21.9,75.0,Rainy
2022-06-03,20.3,80.7,Rainy
2022-06-04,20.2,100.0,Rainy
2022-06-05,27.6,86.7,Cloudy
2022-06-06,19.6,79.7,Cloudy
2022-06-07,20.9,88.2,Sunny
2022-06-08,25.3,88.1,Sunny
2022-06-09,19.5,100.0,Rainy
2022-06-10,23.5,73.2,Cloudy
2022-06-11,17.3,84.5,Rainy
2022-06-12,20.7,76.4,Cloudy
2022-06-13,22.9,87.7,Rainy
2022-06-14,21.9,91.6,Rainy
2022-06-15,22.7,75.0,Rainy
2022-06-16,23.0,70.5,Cloudy
2022-06-17,22.5,100.0,Rainy
2022-06-18,20.1,85.9,Rainy
2022-06-19,19.6,87.7,Rainy
2022-06-20,23.9,95.9,Rainy
2022-06-21,25.3,99.9,Rainy
2022-06-22,19.4,86.1,Rainy
2022-06-23,25.2,86.5,Rainy
2022-06-24,26.1,70.3,Cloudy
2022-06-25,27.6,90.8,Rainy
2022-06-26,21.0,83.8,Rainy
2022-06-27,15.8,95.9,Rainy
2022-06-28,22.7,100.0,Rainy
2022-06-29,19.0,84.4,Rainy
2022-06-30,17.8,68.2,Cloudy
2022-07-01,26.6,75.0,Rainy
2022-07-02,24.7,96.7,Cloudy
2022-07-03,22.0,86.6,Cloudy
2022-07-04,20.3,100.0,Rainy
2022-07-05,22.0,94.6,Rainy
2022-07-06,20.0,82.3,Cloudy
2022-07-07,19.5,87.6,Rainy
2022-07-08,17.5,94.9,Rainy
2022-07-09,25.6,71.9,Cloudy
2022-07-10,29.4,76.8,Cloudy
2022-07-11,20.5,100.0,Rainy
2022-07-12,23.4,96.5,Cloudy
2022-07-13,25.9,94.6,Cloudy
